name ,sarcasm,body,humor,insult
TrainSen,1,"Be honest, you haven't even walked a mile in your own shoes. #sarcasm",1,1
TrainSen,1,"being a bitch isnt just a hobby at this point, its a lifestyle #sarcasm",1,1
TrainSen,1,Being a #celebrity & a #republican does #NOT make one a #conservative. #No one who has been married & divorced 4011 times is #conservative. #sarcasm,0,0
TrainSen,1,"Being addicted to texting someone... then they suddenly stop replying, & you find yourself checking your phone constantly. #sarcasm",0,0
TrainSen,1,Being afraid of North Korea is like calling the FBI because someone threatened you in a YouTube comment. #sarcasm,1,1
TrainSen,1,"Being a guy, it's always HARD for me to sit behind a girl on two wheeler. #sarcasm",1,0
TrainSen,1,Being a junior without your license is probably the worst thing possible #sarcasm,1,0
TrainSen,1,Being allergic to my own house is one of the greatest things ever. #superannoyedThe maturity level of both fanbases atm is astounding. #sarcasm,1,0
TrainSen,1,"Being a man means doing what I want, when I want, and not having to answer to anyone. This is my... shit she's coming. To be continued. #sarcasm",1,0
TrainSen,1,Being an adult is all about how well you can hide the fact that you're still a kid. #sarcasm,1,0
TrainSen,1,Being an adult just means telling less people about all the poor decisions you still make. #sarcasm,1,0
TrainSen,1,Being angry over someones sexual preference is like being angry over what some stranger behind you orders at McDonald's. #sarcasm,1,1
TrainSen,1,Being an internet zombie is fun! #not #sarcasm,0,0
TrainSen,1,Being a person is getting too complicated. Time to be a unicorn. #sarcasm,1,0
TrainSen,1,Being a stress binge eater is such a good quality to have in college #not #sarcasm,1,0
TrainSen,1,Being at the hospital all day was the highlight of the day 😷 #not #sarcasm,1,0
TrainSen,1,Being Bitched At Is A Perfect Way To Start The Week. #Not #sarcasm,1,0
TrainSen,1,Being bored is seriously the one thing I like too do. #sarcastictweet #sarcasm,0,0
TrainSen,1,"Being concerned about others does not mean you forgo fulfilling your own needs, but that if you do help others there is mutual benefit. #sarcasm",0,0
TrainSen,1,Being covered in hives is so fun. #sarcasm,1,0
TrainSen,1,"Being defriended from Facebook, my heart is broken 😂 #defriended #heartbroken #not #sarcasm",1,0
TrainSen,1,being famous must be so hard they probably have to shave their legs like everyday #sarcasm,1,0
TrainSen,1,Being forgotten is always fun. #not #sarcasm,1,0
TrainSen,1,Being happy doesn't mean that everything is perfect. It means that you've decided to look beyond the problems. #sarcasm,0,0
TrainSen,1,"Being hydrated is great, but at what cost?! Nothing like waking up from a deep sleep to pee then not falling back asleep. #sarcasm",1,0
TrainSen,1,being ignored a million dollars because I love it so much. #not #sarcasm,1,0
TrainSen,1,Being ignored is always fun.. #not #sarcasm,0,0
TrainSen,1,Being ignored is fucking sweet eh? #not #sarcasm,1,0
TrainSen,1,"Being in a relationship isn't about kissing, dates or showing off. It's about being with the person who makes you happy. #sarcasm",0,0
TrainSen,1,"Being in college makes you use your debit card like a gift card... "" Not sure how much is on this but we'll give it a try. "" #sarcasm",1,0
TrainSen,1,"Being in the Friend Zone is like an employer turning you down for a job, then calling regularly, bitching about the person they hired. #sarcasm",1,0
TrainSen,1,Being on a calorie deficit and working overtime can really take a toll on you. I'm so glad I have at least one day off throughout the week #sarcasm,1,0
TrainSen,1,"Being pissed off and about to take an exam, what a great combination 😒 #sarcasm",1,0
TrainSen,1,Being sick brings out the bitch in me. I should be sick more often #Not 😠😠😠😠 #sarcasm,1,0
TrainSen,1,Being sick is amazing #not #sarcasm,0,0
TrainSen,1,Being sick is awesome :) #sarcasm,0,0
TrainSen,1,Being sick is cool 😒 #not #sarcasm,0,0
TrainSen,1,Being sick is my fav 😒 #sarcastictweet #sarcasm,0,0
TrainSen,1,Being sick is so much fun #sarcasm,0,0
TrainSen,1,Being single is like a vacuum : it sucks when you're turned on! #sarcasm,1,0
TrainSen,1,"being skinny might be nice, but having pizza is nicer #sarcasm",1,0
TrainSen,1,Being stuck in traffic is actually awesome when you have #MadeInTheAM blasting! @onedirection #sarcasm,1,0
TrainSen,1,BEING @ THE GYM W NO EAR PHONES MORE USELESS THAN WATERING A PLANT WHILE IT'S RAINING SMFH #sarcasm,1,0
TrainSen,1,"Being the "" third wheel "" is so much fun-no one #swog #sarcasm",1,0
TrainSen,1,Being This Sick Is Definately How I Was To Spend My Day. #IdRatherBeAtSchool #sarcasm,1,0
TrainSen,1,Being told that there's nothing good about me and I'm an all around bad person was probably the highlight of my day #not #sarcasm,1,1
TrainSen,1,being too nice can be a problem with me especially when people take advantage of that thats why be a bitch #sarcasm,1,0
TrainSen,1,Being yelled at a customer till I cry I love the kind spirits of the holiday season ❤️ #sarcasm,1,0
TrainSen,1,being yelled at by the person you love is heart breaking honestly #sarcasm,0,0
TrainSen,1,"#BeliebersHateDirectioners? Very mature! :/ Justin will love to see this trend, it will show him what nice fans he has! :/ #sarcasm",0,1
TrainSen,1,"@BellamyYoung bells its 3am and i'm up just waiting to be tweeted so i can finally go back to sleep, love u so much #sarcasm",0,0
TrainSen,1,@BellamyYoung Hopefully I am fully well by next Sat which is my birthday if not I will be very upset. 😂 #sarcasm,0,0
TrainSen,1,Bellevue looks real nice on the front of the register! #not #sarcasm,0,0
TrainSen,1,@BemJ91 @Independent @HobbieStuart your prob fly over me in in London. I'll be waving at the sky #not 😒 #sarcasm,1,0
TrainSen,1,@BenBarmatage yay now u can drive me 2 school 😉😉😉 #sarcasm,0,0
TrainSen,1,@BenCleveland74 Big Country where do you most of your hunting? Can't wait to see your incoming class between the hedges! #sarcasm,0,0
TrainSen,1,@bendavo76 I am ruined but I would give my right arm to be back there! We will get Robbo to put some hardcore techno on in the owi #sarcasm,0,0
TrainSen,1,benefits of being friends with me - shitty jokes whenever you ask for them - shitty jokes whenever you don't ask for them #sarcasm,1,0
TrainSen,1,@BenHorne looks like a great time to don a neon rain poncho and go hang out down by the river. Likely would get beaten with a tripod though. #sarcasm,1,0
TrainSen,1,Be nice to people on your way up so they won't get suspicious when you're rich and you invite them to your island to hunt them for sport. #sarcasm,1,1
TrainSen,1,@BenjaminT_Hahn wow you should be a comedian 😒 #not #sarcasm,0,1
TrainSen,1,@bennytomp18 I thought he was offering some solid advice that the student body needed to hear #not #idiot #smh #sarcasm,0,0
TrainSen,1,@benshephard BEN! Silly question time haha is there anything that makes you sneeze a lot? Haha love ya! 😁 #sarcasm,0,0
TrainSen,1,"@bensiepie "" I can feel the venom pouring out of me as I breathe! "" 😂 😂 i think she's the greatest human being that's ever been born... #not #sarcasm",1,1
